Temperature_C,Humidity_%,Predicted_Lifespan_Months,Predicted_Lifespan_Days,Farmer_Action
26,83,2,77,3
12,60,2,83,3
26,66,2,80,3
27,45,2,63,3
27,22,2,63,3
20,63,2,68,3
23,63,2,78,3
27,47,2,89,3
48,62,2,64,3
26,60,2,79,3
26,41,2,74,3
43,63,2,62,3
26,46,2,69,3
35,63,2,63,3
43,63,2,85,3
28,54,2,82,3
26,38,2,62,3
27,83,2,67,3
25,52,2,66,3
25,82,2,77,3
34,64,2,82,3
14,61,2,66,3
18,63,2,89,3
39,64,2,88,3
49,61,2,61,3
27,50,2,61,3
27,69,2,77,3
20,60,2,89,3
39,61,2,67,3
25,76,2,83,3
22,61,2,68,3
26,22,2,84,3
25,30,2,78,3
26,38,2,70,3
11,60,2,83,3
24,61,2,85,3
27,71,2,79,3
40,60,2,66,3
23,62,2,85,3
30,64,2,61,3
25,71,2,76,3
47,63,2,72,3
25,32,2,64,3
25,45,2,79,3
27,29,2,69,3
18,61,2,85,3
26,38,2,88,3
27,36,2,71,3
39,62,2,71,3
27,80,2,78,3
14,60,2,74,3
26,27,2,76,3
19,64,2,62,3
35,61,2,63,3
27,59,2,78,3
38,60,2,80,3
34,63,2,74,3
25,35,2,82,3
24,62,2,89,3
27,45,2,60,3
25,46,2,72,3
15,64,2,78,3
26,25,2,73,3
16,61,2,61,3
42,60,2,61,3
10,61,2,75,3
26,53,2,65,3
39,61,2,60,3
26,65,2,88,3
33,64,2,82,3
27,45,2,63,3
26,23,2,80,3
10,62,2,65,3
44,61,2,80,3
27,42,2,77,3
32,63,2,76,3
26,72,2,79,3
25,62,2,71,3
37,61,2,84,3
44,64,2,86,3
27,40,2,63,3
11,63,2,81,3
28,34,2,65,3
27,67,2,73,3
27,46,2,68,3
40,64,2,73,3
20,64,2,78,3
26,78,2,86,3
11,60,2,83,3
39,64,2,88,3
47,64,2,78,3
26,58,2,82,3
30,60,2,63,3
27,29,2,76,3
29,64,2,61,3
23,60,2,61,3
40,64,2,81,3
28,62,2,65,3
28,64,2,77,3
19,62,2,86,3
27,80,2,84,3
42,62,2,86,3
32,63,2,61,3
26,79,2,84,3
27,46,2,80,3
26,83,2,66,3
30,60,2,80,3
24,63,2,79,3
27,58,2,85,3
27,59,2,74,3
25,62,3,89,3
13,64,2,63,3
32,61,2,64,3
26,23,2,82,3
27,70,2,86,3
47,63,2,71,3
21,64,2,77,3
31,61,2,80,3
25,58,2,73,3
27,39,2,79,3
27,57,2,80,3
42,62,2,77,3
25,37,2,60,3
16,62,2,84,3
27,84,2,77,3
49,61,2,61,3
25,36,2,87,3
24,60,2,84,3
26,41,2,77,3
27,81,2,83,3
25,52,2,81,3
41,61,2,67,3
46,64,2,62,3
27,75,2,77,3
25,71,2,75,3
39,64,2,82,3
27,62,2,85,3
24,61,2,85,3
26,20,2,74,3
15,62,2,71,3
41,61,2,66,3
31,64,2,80,3
26,52,2,83,3
34,60,2,60,3
27,76,2,84,3
25,30,2,79,3
13,61,2,60,3
25,30,2,79,3
38,62,2,80,3
18,61,2,61,3
27,63,2,79,3
49,63,2,86,3
27,81,2,83,3
27,68,2,75,3
13,64,2,68,3
27,82,2,69,3
27,30,2,87,3
37,60,2,61,3
25,35,2,85,3
33,61,2,66,3
42,61,2,67,3
46,64,2,62,3
27,50,2,71,3
27,84,2,77,3
26,76,2,81,3
25,63,2,68,3
11,63,2,79,3
41,61,2,66,3
26,58,2,60,3
27,45,2,73,3
26,56,2,66,3
27,67,2,67,3
27,66,2,89,3
34,63,2,87,3
44,61,2,76,3
35,63,2,68,3
38,60,2,71,3
26,79,2,84,3
34,60,2,81,3
25,65,2,66,3
21,60,2,88,3
27,34,2,78,3
31,64,2,71,3
26,56,2,78,3
25,34,3,89,3
16,62,2,68,3
47,62,2,71,3
27,63,2,78,3
36,64,2,74,3
25,73,2,78,3
27,36,2,62,3
26,25,2,80,3
27,34,2,86,3
25,80,2,63,3
44,61,2,80,3
43,62,2,85,3
15,61,2,65,3
38,63,2,63,3
30,64,2,85,3
44,63,2,64,3
27,32,2,82,3
25,37,2,60,3
18,60,2,68,3
29,62,2,74,3
13,63,2,77,3
22,62,2,73,3
26,77,2,72,3
25,56,2,85,3
26,27,2,84,3
41,62,2,65,3
32,61,2,89,3
26,47,2,71,3
28,65,2,81,3
27,45,2,63,3
26,74,3,89,3
27,36,2,85,3
27,39,2,88,3
15,64,2,88,3
26,64,2,80,3
42,62,2,86,3
25,49,2,83,3
27,56,2,80,3
26,38,2,62,3
12,64,2,67,3
35,63,2,68,3
20,61,2,84,3
26,30,2,86,3
25,53,2,66,3
15,62,2,68,3
25,52,2,85,3
27,21,2,64,3
21,62,2,70,3
26,20,3,89,3
47,63,2,71,3
18,60,2,68,3
43,62,2,77,3
26,43,2,80,3
12,63,2,86,3
20,60,2,60,3
34,60,2,72,3
25,61,2,82,3
26,23,2,72,3
27,68,2,73,3
27,77,2,77,3
12,63,2,77,3
26,25,2,77,3
38,62,2,77,3
40,65,2,68,3
39,60,2,63,3
25,41,2,64,3
27,80,2,70,3
30,63,2,66,3
25,54,2,78,3
26,44,2,64,3
26,43,2,71,3
26,53,2,74,3
32,60,2,63,3
27,58,2,73,3
43,62,2,83,3
10,60,2,87,3
26,75,2,69,3
33,63,2,84,3
26,64,2,82,3
49,63,2,70,3
42,62,2,76,3
47,61,2,83,3
19,62,2,63,3
27,66,2,80,3
10,64,2,76,3
26,23,2,72,3
30,61,2,89,3
28,74,2,72,3
26,82,2,78,3
26,47,2,74,3
28,29,2,78,3
26,28,2,84,3
28,63,2,63,3
26,27,2,87,3
26,29,2,78,3
27,82,2,87,3
26,81,2,72,3
44,64,2,87,3
27,50,2,61,3
47,63,2,68,3
44,63,2,85,3
27,67,2,82,3
26,28,2,65,3
26,84,2,89,3
18,63,2,89,3
48,64,2,62,3
46,65,2,69,3
44,63,2,84,3
47,63,2,70,3
28,64,2,77,3
47,63,2,67,3
47,64,2,85,3
39,60,2,63,3
44,61,2,68,3
47,63,2,70,3
26,69,2,86,3
27,71,2,84,3
26,72,2,79,3
23,62,2,74,3
24,63,2,69,3
27,39,2,88,3
27,22,2,63,3
45,63,2,69,3
25,72,2,79,3
33,63,2,82,3
42,62,2,81,3
27,54,2,76,3
37,61,2,84,3
26,23,2,82,3
27,36,2,80,3
24,63,2,79,3
46,65,2,69,3
26,73,2,68,3
27,34,2,86,3
25,43,2,87,3
27,53,2,89,3
26,77,2,80,3
15,61,2,72,3
30,64,2,85,3
12,62,2,70,3
25,54,2,67,3
25,60,2,73,3
27,35,2,75,3
17,63,2,63,3
21,61,2,87,3
26,22,2,71,3
26,66,2,80,3
27,66,2,67,3
14,64,2,85,3
26,55,2,61,3
25,74,2,74,3
26,46,2,76,3
37,61,2,65,3
38,60,2,62,3
27,39,2,79,3
36,62,2,80,3
14,63,2,88,3
39,60,2,73,3
41,63,2,64,3
17,62,2,74,3
41,61,2,66,3
27,66,2,72,3
30,60,2,81,3
38,63,2,85,3
32,64,2,84,3
28,43,2,79,3
36,60,2,74,3
27,36,2,74,3
27,67,2,67,3
35,61,2,63,3
27,56,2,66,3
27,63,2,60,3
18,62,2,78,3
41,61,2,64,3
39,64,2,83,3
33,64,2,62,3
26,46,2,87,3
26,42,2,77,3
43,60,2,86,3
25,22,2,85,3
26,72,2,73,3
36,61,2,82,3
26,63,2,85,3
26,63,2,83,3
43,64,2,62,3
25,56,2,78,3
26,60,2,73,3
26,56,2,77,3
26,27,2,65,3
23,64,2,86,3
26,38,2,62,3
46,60,2,70,3
33,60,2,85,3
27,22,2,60,3
43,64,2,81,3
25,23,2,66,3
35,63,2,68,3
26,78,2,71,3
26,65,2,89,3
29,60,2,71,3
27,83,2,67,3
26,25,2,77,3
27,35,2,68,3
48,61,2,65,3
32,61,2,80,3
32,61,2,71,3
27,56,2,66,3
26,38,2,62,3
46,60,2,85,3
46,63,2,69,3
25,56,2,78,3
27,53,2,68,3
25,65,2,62,3
12,62,2,62,3
27,63,2,60,3
45,64,2,74,3
14,62,2,77,3
23,61,2,82,3
28,60,2,76,3
27,36,2,62,3
26,23,2,80,3
26,43,2,71,3
25,47,2,83,3
27,38,2,65,3
25,52,2,66,3
27,21,2,66,3
45,62,2,60,3
32,61,2,71,3
40,60,2,64,3
27,59,2,74,3
12,63,2,65,3
11,64,2,68,3
12,64,2,86,3
25,83,2,66,3
27,42,2,88,3
47,60,2,89,3
10,62,2,76,3
49,63,2,86,3
26,71,2,78,3
25,22,2,83,3
26,52,2,60,3
28,62,2,71,3
27,30,2,87,3
27,82,2,87,3
37,60,2,61,3
48,61,2,65,3
43,65,2,71,3
44,61,2,80,3
42,61,2,67,3
14,61,2,77,3
27,67,2,82,3
28,84,2,80,3
27,26,2,72,3
35,63,2,85,3
37,65,2,70,3
28,64,2,69,3
27,65,2,80,3
47,63,2,70,3
25,62,2,89,3
43,62,2,77,3
36,64,2,82,3
12,60,2,85,3
33,61,2,66,3
22,64,2,87,3
25,58,2,73,3
26,50,2,65,3
25,66,2,89,3
26,37,2,85,3
44,61,2,76,3
25,73,2,67,3
34,62,2,62,3
26,55,2,69,3
18,61,2,88,3
43,62,2,66,3
48,63,2,85,3
23,60,2,61,3
14,62,2,77,3
11,64,2,64,3
27,62,2,72,3
25,52,2,85,3
27,53,2,68,3
26,43,2,80,3
13,64,2,63,3
28,65,2,84,3
37,61,2,84,3
26,20,2,87,3
27,59,2,78,3
22,61,2,68,3
27,59,2,62,3
11,65,2,81,3
32,60,2,62,3
26,64,2,69,3
26,84,2,69,3
26,54,2,81,3
42,61,2,84,3
14,62,2,77,3
26,55,2,61,3
27,48,2,63,3
19,62,2,63,3
26,52,2,83,3
27,24,2,76,3
41,62,2,65,3
26,67,2,79,3
10,61,2,72,3
27,47,2,70,3
20,60,2,60,3
29,62,2,83,3
26,66,2,64,3
25,56,2,79,3
25,71,2,81,3
27,69,2,84,3
38,62,2,80,3
26,77,2,80,3
47,63,2,67,3
27,45,3,89,3
26,35,2,63,3
21,60,2,78,3
27,42,2,88,3
26,49,2,86,3
40,61,2,86,3
27,70,2,86,3
26,28,2,83,3
18,62,2,77,3
13,64,2,73,3
27,43,2,85,3
25,66,2,81,3
25,62,2,87,3
26,69,2,67,3
10,64,2,67,3
26,46,2,69,3
33,63,2,84,3
27,74,2,86,3
42,62,2,75,3
27,79,2,66,3
29,64,2,61,3
26,36,2,72,3
26,68,2,78,3
37,60,2,86,3
15,62,2,71,3
39,64,2,73,3
27,79,2,66,3
38,61,2,84,3
45,64,2,66,3
27,44,2,76,3
28,65,2,84,3
27,56,2,66,3
25,48,2,78,3
26,27,2,84,3
25,57,2,64,3
26,21,2,84,3
29,62,2,74,3
26,22,2,64,3
27,61,2,71,3
25,51,2,71,3
26,72,2,79,3
41,61,2,69,3
27,47,2,80,3
25,72,2,67,3
19,60,2,73,3
34,60,2,72,3
16,64,2,62,3
17,61,2,81,3
27,29,2,82,3
25,29,2,62,3
26,49,2,65,3
25,46,2,84,3
26,26,2,79,3
27,22,2,74,3
26,75,2,65,3
26,47,2,70,3
26,38,2,73,3
27,22,2,63,3
26,75,2,69,3
46,63,2,81,3
10,64,2,64,3
13,64,2,63,3
30,64,2,85,3
48,61,2,65,3
44,61,2,76,3
33,60,2,80,3
26,53,2,65,3
27,54,2,72,3
38,60,2,76,3
27,25,2,89,3
25,77,2,80,3
26,75,2,74,3
27,54,2,76,3
26,20,2,76,3
27,58,2,64,3
27,46,2,60,3
27,47,2,80,3
25,23,2,66,3
37,63,2,76,3
27,31,2,85,3
31,64,2,76,3
26,61,2,77,3
26,33,2,62,3
10,60,2,61,3
33,64,2,82,3
18,61,2,61,3
16,61,2,89,3
25,25,2,68,3
49,64,2,83,3
27,32,2,67,3
47,64,2,87,3
13,63,2,71,3
17,64,2,61,3
26,54,2,81,3
44,63,2,66,3
11,64,2,73,3
26,70,2,60,3
28,84,2,80,3
27,62,2,72,3
25,52,2,85,3
39,60,2,63,3
20,60,2,60,3
27,26,2,72,3
26,75,2,74,3
27,45,2,60,3
26,77,2,75,3
44,63,2,66,3
42,61,2,67,3
26,45,2,64,3
49,63,2,73,3
23,61,2,82,3
17,64,2,87,3
26,75,2,81,3
28,64,2,69,3
26,70,2,86,3
24,64,2,65,3
25,70,2,84,3
45,60,2,85,3
19,64,2,89,3
49,63,2,73,3
13,63,2,77,3
27,66,2,89,3
26,64,2,80,3
26,63,2,85,3
40,61,2,83,3
27,80,2,78,3
25,57,2,60,3
27,65,2,68,3
26,69,2,67,3
25,54,2,78,3
27,20,2,63,3
26,39,2,71,3
27,69,2,84,3
26,27,2,76,3
36,64,2,74,3
11,62,2,62,3
47,60,2,65,3
26,52,2,83,3
26,61,2,77,3
41,64,2,84,3
13,65,2,69,3
15,61,2,72,3
47,60,2,64,3
25,56,2,79,3
25,46,2,72,3
34,61,2,80,3
20,64,2,82,3
35,63,2,84,3
42,62,2,76,3
26,59,2,87,3
26,45,2,76,3
44,63,2,85,3
23,62,2,67,3
27,47,2,80,3
27,31,2,77,3
27,53,2,69,3
25,27,2,81,3
46,60,2,70,3
26,40,2,69,3
13,61,2,60,3
27,29,2,68,3
27,21,2,64,3
39,64,2,83,3
26,81,2,86,3
23,64,2,63,3
26,73,2,86,3
40,60,2,60,3
25,72,2,79,3
28,84,2,82,3
25,55,2,63,3
26,43,2,70,3
26,64,2,61,3
26,76,2,67,3
10,63,2,63,3
34,62,2,63,3
26,21,2,68,3
34,62,2,63,3
26,72,2,73,3
38,62,2,89,3
48,62,2,64,3
42,63,2,64,3
25,71,2,88,3
26,53,2,65,3
26,33,2,63,3
26,50,2,65,3
27,84,2,79,3
26,59,2,87,3
48,62,2,64,3
26,40,2,69,3
25,58,2,73,3
27,70,2,63,3
26,52,2,83,3
34,60,2,65,3
25,60,2,81,3
25,35,2,82,3
24,62,2,78,3
25,51,2,63,3
25,70,2,79,3
27,57,2,62,3
13,65,2,69,3
26,56,2,66,3
25,43,2,75,3
44,60,2,64,3
27,22,2,74,3
27,34,2,78,3
38,60,2,84,3
19,62,2,86,3
39,60,2,73,3
14,64,2,85,3
26,65,2,62,3
25,43,2,75,3
24,62,2,73,3
42,62,2,81,3
29,60,2,83,3
27,74,2,80,3
25,65,2,60,3
21,60,2,81,3
12,62,2,62,3
26,56,2,66,3
17,62,2,67,3
41,63,2,64,3
27,34,2,78,3
26,59,2,69,3
32,64,2,74,3
27,64,2,66,3
35,62,2,65,3
37,61,2,79,3
27,67,2,82,3
25,48,2,65,3
22,64,2,69,3
40,64,2,86,3
26,46,2,69,3
11,65,2,81,3
39,60,2,73,3
25,82,2,62,3
26,78,2,81,3
25,73,2,67,3
27,69,2,85,3
31,64,2,71,3
26,47,2,60,3
34,64,2,83,3
26,47,2,70,3
47,62,2,89,3
25,48,2,65,3
35,62,2,65,3
27,42,2,67,3
26,49,2,61,3
26,59,2,72,3
26,28,2,83,3
26,84,2,89,3
26,76,2,67,3
30,64,2,66,3
27,65,2,79,3
12,62,2,73,3
38,60,2,85,3
26,72,2,62,3
27,27,2,67,3
26,56,2,78,3
27,21,2,66,3
44,62,2,83,3
14,62,2,77,3
32,60,2,62,3
32,63,2,76,3
21,60,2,78,3
26,40,2,89,3
27,32,2,67,3
15,60,2,61,3
46,61,2,67,3
15,61,2,72,3
27,30,2,80,3
19,60,2,67,3
26,80,2,84,3
27,35,2,84,3
26,80,2,86,3
26,23,2,72,3
17,61,2,62,3
26,20,3,89,3
37,65,2,70,3
34,60,2,60,3
27,52,2,60,3
26,53,2,87,3
26,72,2,61,3
48,61,2,65,3
10,61,2,79,3
45,60,2,66,3
48,64,2,89,3
14,61,2,76,3
18,63,2,89,3
27,70,2,87,3
40,65,2,75,3
27,31,2,79,3
27,31,2,77,3
14,63,2,88,3
28,62,2,77,3
27,20,2,63,3
39,60,2,69,3
27,61,2,71,3
25,75,2,75,3
26,75,2,67,3
41,62,2,89,3
16,62,2,84,3
10,61,2,82,3
12,63,2,84,3
27,36,2,74,3
26,68,2,74,3
27,80,2,70,3
27,64,2,89,3
25,41,2,64,3
27,84,2,71,3
38,60,2,76,3
26,75,2,74,3
30,64,2,66,3
25,37,2,62,3
26,82,2,82,3
25,25,2,71,3
46,61,2,82,3
44,62,2,77,3
26,80,2,77,3
40,65,2,75,3
27,63,2,60,3
31,60,2,78,3
29,61,2,64,3
36,64,2,74,3
33,65,2,61,3
27,84,2,88,3
25,75,2,75,3
27,23,2,68,3
44,62,2,66,3
21,63,2,79,3
12,62,2,64,3
38,60,2,71,3
28,65,2,81,3
14,60,2,74,3
26,75,2,80,3
37,62,2,81,3
26,46,2,67,3
39,63,2,83,3
26,33,2,63,3
13,64,2,87,3
28,62,2,71,3
27,62,2,82,3
20,63,2,68,3
38,60,2,85,3
15,62,2,89,3
23,61,2,82,3
38,62,2,85,3
49,64,2,77,3
12,63,2,65,3
37,60,2,86,3
27,73,2,87,3
46,60,2,70,3
25,61,2,66,3
18,61,2,66,3
26,32,2,86,3
26,25,2,80,3
36,63,2,84,3
15,64,2,88,3
12,64,2,67,3
44,63,2,66,3
11,64,2,73,3
25,59,2,85,3
21,62,2,70,3
26,56,2,77,3
27,32,2,82,3
26,47,2,89,3
27,42,2,77,3
23,63,2,69,3
25,70,2,84,3
27,56,2,83,3
26,25,2,65,3
42,61,2,67,3
42,63,2,64,3
26,79,2,61,3
31,60,2,81,3
27,59,2,62,3
27,29,2,71,3
39,61,2,67,3
15,61,2,65,3
45,63,2,79,3
25,43,2,87,3
21,60,2,78,3
26,23,2,80,3
23,61,2,89,3
37,61,2,79,3
25,37,2,76,3
28,64,2,69,3
26,49,2,86,3
24,62,2,78,3
10,61,2,88,3
36,61,2,82,3
26,27,2,84,3
38,64,2,84,3
26,47,2,72,3
23,62,2,85,3
31,60,2,81,3
32,64,2,74,3
28,29,2,77,3
32,63,2,76,3
41,62,2,87,3
27,50,2,61,3
27,55,2,71,3
23,62,2,81,3
27,29,2,69,3
23,62,2,82,3
32,63,2,61,3
27,42,2,67,3
26,45,2,89,3
26,75,2,67,3
42,61,2,70,3
30,61,2,89,3
36,64,2,71,3
26,45,2,76,3
25,33,2,69,3
27,83,2,77,3
26,43,2,67,3
25,23,2,66,3
16,60,2,68,3
10,64,2,64,3
25,59,2,87,3
47,63,2,85,3
17,61,2,62,3
46,65,2,69,3
19,62,2,63,3
27,80,2,70,3
19,62,2,63,3
18,60,2,65,3
26,38,2,73,3
26,61,2,60,3
14,64,2,85,3
27,70,2,87,3
27,80,2,70,3
44,62,2,66,3
17,60,2,82,3
28,40,2,67,3
27,22,2,74,3
15,60,2,61,3
26,23,2,87,3
13,61,2,70,3
44,64,2,66,3
28,40,2,70,3
25,64,2,87,3
26,38,2,72,3
25,34,2,74,3
26,67,2,80,3
27,35,2,67,3
26,25,2,80,3
30,62,2,66,3
44,61,2,68,3
27,36,2,85,3
42,63,2,64,3
24,64,2,65,3
23,62,2,82,3
34,60,2,65,3
27,57,2,89,3
25,65,2,62,3
25,72,2,84,3
25,45,2,67,3
15,65,2,63,3
45,64,2,81,3
43,61,2,80,3
26,43,2,70,3
12,63,2,77,3
27,64,2,72,3
32,61,2,60,3
20,64,2,67,3
25,62,2,71,3
37,62,2,65,3
25,79,2,86,3
27,82,2,69,3
27,57,2,86,3
27,52,2,74,3
27,55,2,62,3
11,60,2,84,3
25,51,2,63,3
30,60,2,67,3
27,53,2,69,3
27,41,2,65,3
26,40,2,80,3
42,61,2,84,3
26,73,2,83,3
25,83,2,60,3
27,56,2,66,3
28,62,2,77,3
27,60,2,86,3
43,60,2,86,3
27,84,2,71,3
30,64,2,61,3
18,61,2,66,3
26,39,2,77,3
18,63,2,89,3
19,64,2,71,3
25,37,2,60,3
22,62,2,86,3
27,45,2,63,3
11,65,2,81,3
26,60,2,65,3
26,28,2,83,3
26,73,2,68,3
27,34,2,60,3
27,64,2,66,3
27,82,2,69,3
27,82,2,87,3
28,25,2,66,3
26,61,2,67,3
25,55,2,60,3
25,71,2,81,3
27,83,2,79,3
40,62,2,65,3
25,37,2,62,3
16,61,2,61,3
25,32,2,87,3
37,60,2,61,3
25,36,2,64,3
27,68,2,78,3
27,39,2,79,3
27,59,2,61,3
26,46,2,87,3
26,38,2,62,3
26,65,2,88,3
26,47,2,72,3
27,64,2,80,3
25,25,2,68,3
11,60,2,70,3
32,63,2,72,3
25,59,2,87,3
26,53,2,65,3
27,52,2,60,3
25,34,2,74,3
14,61,2,66,3
44,60,2,85,3
27,80,2,70,3
49,63,2,86,3
28,52,1,49,4
40,65,1,39,4
29,30,1,41,4
13,67,1,48,4
29,51,1,48,4
28,23,1,47,4
15,67,1,53,4
29,66,1,37,4
29,54,1,54,4
39,65,1,48,4
29,77,1,39,4
46,66,1,36,4
32,67,1,55,4
45,68,1,47,4
29,45,1,34,4
49,68,1,42,4
48,69,1,37,4
28,36,1,59,4
49,65,1,58,4
28,82,1,47,4
29,42,1,49,4
28,78,1,32,4
40,68,1,59,4
29,76,1,43,4
13,65,1,53,4
11,67,1,35,4
28,22,1,52,4
11,67,1,35,4
33,68,1,33,4
29,39,1,37,4
29,48,1,31,4
29,66,1,40,4
29,47,1,35,4
28,76,1,42,4
28,78,1,30,4
34,68,1,30,4
45,65,1,37,4
31,65,1,45,4
45,67,1,50,4
28,83,1,47,4
17,69,1,58,4
29,80,1,58,4
29,37,1,45,4
32,67,1,55,4
16,68,1,30,4
18,67,1,48,4
37,65,1,46,4
29,69,1,43,4
31,65,1,45,4
28,70,1,30,4
44,67,1,56,4
36,68,1,53,4
38,69,1,52,4
12,66,1,58,4
28,82,1,37,4
18,68,1,45,4
28,84,1,34,4
21,68,1,58,4
28,69,1,54,4
28,28,1,56,4
29,28,1,33,4
18,65,1,53,4
33,66,1,55,4
36,69,1,55,4
38,65,1,35,4
29,57,1,53,4
28,35,1,58,4
29,25,1,34,4
29,31,1,54,4
33,69,1,44,4
43,68,1,51,4
24,68,1,55,4
42,66,1,36,4
29,30,1,47,4
43,65,1,34,4
30,66,1,54,4
30,68,1,51,4
29,76,1,32,4
43,68,1,39,4
15,67,1,49,4
28,38,1,52,4
28,51,1,39,4
28,40,1,34,4
37,67,1,58,4
36,68,1,59,4
14,68,1,36,4
28,72,1,41,4
39,69,1,49,4
19,69,1,41,4
13,66,1,46,4
49,68,1,35,4
14,66,1,56,4
34,67,1,56,4
29,21,1,42,4
30,67,1,48,4
28,24,1,36,4
31,69,1,53,4
41,68,1,40,4
31,67,1,50,4
28,71,1,50,4
28,34,1,43,4
28,26,1,53,4
12,68,1,33,4
29,21,1,42,4
24,69,1,49,4
35,69,1,30,4
28,51,1,32,4
34,68,1,32,4
44,69,1,40,4
24,67,1,52,4
29,83,1,44,4
28,20,1,42,4
31,68,1,36,4
24,70,1,58,4
35,67,1,58,4
35,67,1,31,4
29,54,1,37,4
35,66,1,59,4
37,67,1,58,4
29,28,1,31,4
28,25,1,38,4
29,36,1,36,4
12,68,1,30,4
21,66,1,41,4
29,35,1,41,4
17,69,1,46,4
10,65,1,39,4
29,53,1,52,4
29,42,1,39,4
28,72,1,41,4
13,65,1,53,4
29,38,1,30,4
20,67,1,40,4
23,65,1,34,4
42,67,1,37,4
28,47,1,32,4
19,65,1,36,4
41,68,1,40,4
12,67,1,38,4
20,68,1,47,4
35,67,1,58,4
14,69,1,32,4
12,69,1,46,4
46,67,1,46,4
28,59,1,37,4
22,66,1,53,4
18,67,1,38,4
36,65,1,56,4
40,65,1,31,4
29,57,1,53,4
12,66,1,58,4
43,67,1,46,4
39,66,1,40,4
43,65,1,32,4
18,68,1,58,4
11,69,1,56,4
24,69,1,49,4
13,67,1,58,4
46,66,1,53,4
46,65,1,55,4
31,65,1,51,4
17,68,1,56,4
40,66,1,56,4
11,67,1,31,4
40,65,1,43,4
11,65,1,42,4
21,67,1,43,4
29,25,1,58,4
29,31,1,54,4
29,24,1,56,4
29,26,1,49,4
21,65,1,38,4
31,68,1,36,4
30,83,1,41,4
28,48,1,37,4
23,68,1,57,4
36,69,1,55,4
15,67,1,53,4
28,57,1,43,4
20,69,1,53,4
28,42,1,34,4
38,67,1,49,4
11,67,1,31,4
29,56,1,49,4
29,21,1,38,4
29,28,1,33,4
28,31,1,36,4
28,59,1,37,4
49,67,1,55,4
28,59,1,41,4
18,65,1,34,4
28,20,1,48,4
29,22,1,50,4
28,36,1,34,4
28,69,1,54,4
40,67,1,57,4
15,68,1,57,4
34,66,1,38,4
28,51,1,31,4
20,67,1,40,4
19,68,1,51,4
28,46,1,49,4
28,59,1,41,4
18,68,1,40,4
31,69,1,53,4
21,65,1,31,4
29,78,1,40,4
29,70,1,42,4
36,69,1,55,4
31,68,1,37,4
12,68,1,42,4
13,68,1,56,4
29,50,1,37,4
35,69,1,30,4
28,69,1,54,4
11,69,1,56,4
38,66,1,58,4
14,66,1,56,4
30,68,1,45,4
29,45,1,34,4
29,24,1,56,4
19,65,1,40,4
10,68,1,57,4
12,68,1,57,4
29,33,1,54,4
28,67,1,54,4
33,68,1,33,4
29,66,1,30,4
28,59,1,46,4
30,32,1,54,4
28,53,1,35,4
35,65,1,39,4
38,65,1,35,4
38,68,1,46,4
18,65,1,34,4
40,68,1,36,4
28,69,1,54,4
29,68,1,53,4
30,69,1,53,4
28,55,1,35,4
28,49,1,44,4
47,69,1,52,4
16,68,1,36,4
17,65,1,35,4
43,69,1,37,4
31,69,1,53,4
28,20,1,48,4
46,66,1,53,4
14,65,1,35,4
29,32,1,38,4
29,35,1,55,4
49,66,1,50,4
40,68,1,59,4
29,42,1,51,4
20,65,1,39,4
48,69,1,37,4
33,65,1,45,4
34,65,1,31,4
29,51,1,57,4
44,68,1,44,4
44,67,1,56,4
23,65,1,54,4
18,65,1,53,4
38,65,1,46,4
29,75,1,55,4
10,68,1,30,4
29,21,1,32,4
21,66,1,30,4
18,65,1,33,4
29,31,1,46,4
30,67,1,49,4
12,67,1,54,4
28,36,1,42,4
42,68,1,33,4
15,67,1,37,4
12,68,1,30,4
17,66,1,55,4
28,51,1,53,4
32,65,1,53,4
49,67,1,38,4
28,59,1,47,4
21,66,1,35,4
24,69,1,34,4
12,65,1,39,4
10,65,1,49,4
22,68,1,57,4
28,23,1,33,4
28,73,1,51,4
31,65,2,59,4
29,75,1,55,4
28,38,1,43,4
28,54,1,55,4
37,70,1,52,4
32,68,1,53,4
23,65,1,54,4
29,30,1,38,4
29,35,1,41,4
20,68,1,57,4
32,66,1,41,4
29,68,1,38,4
29,84,1,31,4
28,34,1,43,4
29,42,1,51,4
28,50,1,36,4
29,57,1,53,4
28,82,1,38,4
38,68,1,54,4
10,68,1,57,4
39,67,1,30,4
28,78,1,39,4
46,65,1,55,4
43,65,1,51,4
29,57,1,59,4
28,57,1,41,4
29,46,1,51,4
17,68,1,31,4
30,73,1,39,4
30,55,1,47,4
13,68,1,44,4
10,70,1,30,4
31,68,1,48,4
14,70,1,36,4
11,69,1,57,4
29,57,1,55,4
28,34,1,38,4
34,69,1,53,4
10,65,1,39,4
11,69,1,57,4
22,69,1,31,4
28,21,1,37,4
44,67,1,44,4
28,28,1,34,4
28,69,1,56,4
49,67,1,55,4
16,68,1,58,4
48,65,1,32,4
28,74,1,58,4
28,52,1,49,4
43,67,1,46,4
29,40,1,40,4
35,69,1,53,4
43,67,1,42,4
29,81,1,34,4
30,45,1,56,4
36,66,1,33,4
11,67,1,35,4
29,82,1,55,4
18,65,1,34,4
22,68,1,53,4
33,69,1,40,4
33,66,1,49,4
21,68,1,57,4
46,68,1,47,4
23,68,1,57,4
28,40,1,59,4
32,66,1,59,4
47,69,1,59,4
44,67,1,44,4
22,68,1,36,4
20,68,1,47,4
36,69,1,44,4
45,67,1,57,4
28,77,1,55,4
49,69,1,33,4
28,35,1,58,4
